date,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),SR (W/mt2),BP (mmHg)
2023-05-28,21.652708333333333,48.11708333333333,7.508437499999999,8.903541666666667,16.411666666666665,29.068541666666665,4.681666666666667,0.6355208333333333,38.693645833333335,1.2367708333333334,0.0252083333333333,1.1937847222222222,0.5139285714285714,71.625,108.8,939.261875
2023-05-29,31.24739583333333,69.43697916666666,7.503854166666667,8.847604166666667,16.351875,29.178229166666668,4.120902777777778,0.7599999999999999,38.72291666666667,1.4442708333333334,0.0707291666666666,1.187534722222222,0.5139285714285714,71.625,108.8,941.3644791666668
2023-05-30,61.35083333333333,104.53479166666666,7.506458333333334,8.847083333333334,16.353020833333336,28.92,3.645763888888889,0.7629166666666666,38.71927083333333,1.2688541666666666,0.0641666666666666,1.200416666666667,0.5139285714285714,71.625,108.8,971.3392708333332
2023-05-31,18.326447368421054,40.72592105263158,7.478645833333332,8.881770833333333,16.361979166666668,28.92,5.194652777777778,0.7757638888888888,38.73076388888889,1.1567361111111112,0.0504513888888888,1.21,0.5139285714285714,71.625,108.8,957.8454166666668
2023-06-01,32.345,65.55177083333334,8.327187499999999,11.336875,19.341666666666665,32.40600694444444,4.301840277777778,0.6309722222222222,38.6525,0.9753819444444444,0.0466666666666666,1.21,0.5139285714285714,71.625,108.8,975.8089930555556
2023-06-02,32.345,65.55177083333334,7.644895833333333,8.824166666666667,16.411458333333332,29.225,4.154583333333333,0.6958333333333333,38.71791666666667,1.1577083333333331,0.0557291666666666,1.21,0.5139285714285714,71.625,108.8,963.7166666666668
2023-06-03,32.345,65.55177083333334,7.537291666666667,8.710625,16.170277777777777,29.20638888888889,3.9287152777777776,0.6998958333333333,38.70135416666667,1.2604166666666667,0.0296875,1.21,0.5139285714285714,71.625,108.8,956.8602083333334
2023-06-04,32.345,65.55177083333334,7.344895833333333,8.302916666666667,15.599791666666668,29.140416666666667,3.752118055555556,0.649375,38.718125,0.98375,0.0182291666666666,1.21,0.5139285714285714,71.625,108.8,960.7938541666668
2023-06-05,24.75339285714286,59.09178571428571,7.541875,8.905312499999999,16.261041666666667,29.575729166666665,2.7650694444444444,0.6488541666666666,38.688541666666666,0.9455208333333333,0.0494791666666666,1.21,0.5139285714285714,71.625,108.8,962.4764583333334
2023-06-06,23.064375,56.255208333333336,7.683229166666666,9.044583333333334,16.653020833333333,29.29083333333333,3.904201388888889,0.6827083333333334,38.708333333333336,1.2786458333333333,0.0433333333333333,1.21,222.2,71.625,108.8,967.8885416666668
2023-06-07,19.927291666666665,48.60125,7.6796875,9.304479166666669,16.945833333333333,29.386666666666667,14.830347222222224,0.6833333333333332,38.7209375,0.9716319444444445,0.0517013888888888,1.2070833333333333,0.5139285714285714,71.625,108.8,973.4161458333332
2023-06-08,12.360729166666667,30.14854166666667,7.499895833333333,8.928958333333334,16.368645833333336,29.553854166666667,24.440034722222222,0.6360416666666667,38.7434375,1.0380208333333334,0.0488541666666666,1.1853819444444444,0.5139285714285714,71.625,108.8,968.3511458333334
2023-06-09,12.2121875,29.786041666666662,7.661041666666667,8.973854166666667,16.589166666666667,29.22802083333333,3.621111111111111,0.6139583333333333,38.71895833333333,0.9459375,0.0319791666666666,1.21,0.5139285714285714,71.625,108.8,971.1391666666668
2023-06-10,12.9734375,31.641041666666663,7.65875,8.7575,16.36135416666667,29.26864583333333,3.782708333333333,0.5950000000000001,38.7140625,0.884375,0.0188541666666666,1.195,0.5139285714285714,71.625,108.8,975.9696875
2023-06-11,9.14236111111111,22.29677083333333,7.618645833333333,9.2228125,16.786493055555557,28.93774305555556,4.168095238095238,0.6163194444444444,38.73871527777778,0.9369791666666668,0.0096527777777777,1.1085416666666668,0.5139285714285714,71.625,108.8,980.8099652777778
2023-06-12,12.746041666666663,31.08451388888889,7.659861111111112,8.880694444444444,16.448888888888888,29.1340625,4.976376811594203,0.6210069444444445,38.69024305555556,0.8962500000000001,0.0231944444444444,1.1193840579710146,0.5139285714285714,71.625,108.8,973.8888541666666
2023-06-13,15.544537037037038,37.91305555555555,7.553981481481482,8.971805555555555,16.495925925925928,28.786203703703706,5.808039215686274,0.5964814814814815,38.70393518518519,1.028125,0.010625,1.2025,0.5139285714285714,71.625,108.8,968.7633333333334
2023-06-14,18.74482142857143,45.71839285714286,7.597142857142857,9.339107142857143,16.911785714285717,29.32767857142857,6.056785714285715,0.6273214285714286,38.87125,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,948.6139285714286
2023-06-15,19.56052083333333,47.708333333333336,7.597118055555556,8.9790625,16.551354166666666,29.210520833333334,5.881041666666667,0.6497916666666667,38.7078125,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,961.011875
2023-06-16,19.697152777777777,48.040590277777774,7.4127777777777775,8.6284375,15.991041666666666,29.669479166666665,5.083472222222222,0.6142013888888889,38.70753472222222,1.151025641025641,0.0644230769230769,1.14,0.5139285714285714,71.625,108.8,961.3922916666668
2023-06-17,19.328576388888887,47.14138888888889,7.663576388888889,9.081076388888889,16.500486111111112,28.69472222222222,5.487065217391304,0.5953819444444445,38.85065972222223,1.2327430555555556,0.0400694444444444,1.1169444444444443,0.5139285714285714,71.625,108.8,964.0618402777776
2023-06-18,15.23326388888889,37.15496527777778,7.587569444444444,8.876631944444444,16.433506944444442,28.80336805555556,6.517101449275363,0.6361458333333333,38.697812500000005,1.1130208333333331,0.0226736111111111,1.147673611111111,0.5139285714285714,71.625,108.8,984.1349652777776
2023-06-19,22.99770833333333,56.090625,7.5575,9.049583333333333,16.569375,29.12697916666667,4.945625000000001,0.6836458333333333,38.6825,1.2614583333333331,0.0461458333333333,1.21,0.5139285714285714,71.625,108.8,986.7459375
2023-06-20,22.28833333333333,54.3615625,7.399166666666667,8.573125,15.91125,28.94458333333333,5.81326388888889,0.7044791666666667,38.74552083333334,0.885,0.02,1.21,0.5139285714285714,71.625,108.8,999.99
2023-06-21,24.6596875,60.14625,7.4971875,8.729375,16.198125,29.163854166666667,5.8284375,0.6653125,38.712604166666665,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,993.5291666666668
2023-06-22,18.81489583333333,45.89000000000001,7.50125,8.770833333333334,16.227604166666666,29.131666666666664,5.398472222222222,0.6748958333333334,38.71010416666667,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,981.558125
2023-06-23,17.792708333333334,43.399166666666666,7.656666666666666,8.785833333333334,16.411875,29.097708333333333,5.931319444444444,0.6051041666666667,38.72479166666667,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,980.7279166666668
2023-06-24,15.59795138888889,38.04444444444445,7.442777777777778,9.01753472222222,16.430520833333333,29.22090277777778,5.445625,0.6469444444444444,38.72180555555556,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,989.3439236111112
2023-06-25,14.544270833333334,35.4734375,7.488333333333333,8.848333333333333,16.31416666666667,29.173020833333336,5.880416666666666,0.6158333333333333,38.711979166666666,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,983.521875
2023-06-26,14.655208333333334,35.74645833333333,7.6196875,8.715729166666668,16.314375000000002,29.09989583333333,5.2921875,0.6276041666666666,38.666875,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,982.8501041666668
2023-06-27,16.849270833333332,41.0965625,7.6286805555555555,8.778229166666668,16.366979166666667,29.216979166666665,5.454895833333333,0.6323958333333334,38.73611111111111,1.608452380952381,1.215892857142857,0.8873809523809524,0.5139285714285714,71.625,108.8,986.1890972222222
2023-06-28,10.360520833333334,25.27270833333333,7.580833333333333,8.920520833333333,16.460520833333334,29.228125,5.30375,0.6115625,38.71083333333333,1.6091666666666666,1.2110416666666666,0.8904166666666667,0.5139285714285714,71.625,108.8,979.3791666666666
2023-06-29,12.36701388888889,30.163229166666667,7.521354166666666,8.939861111111112,16.428993055555555,29.210972222222225,5.810694444444445,0.6088541666666667,38.71694444444445,1.6103125,1.2078125,0.89125,0.5139285714285714,71.625,108.8,989.9876041666666
2023-06-30,16.45625,40.1371875,7.676875,9.051875,16.662916666666664,29.222708333333333,5.934583333333333,0.6253125,38.6965625,1.6072916666666668,1.2059375,0.8914583333333334,0.5139285714285714,71.625,108.8,973.4001041666668
2023-07-01,17.284479166666667,42.15541666666667,7.7353125,9.323958333333334,17.022916666666667,29.301354166666663,5.590416666666666,0.6375000000000001,38.70541666666667,1.6088541666666665,1.2070833333333333,0.8898958333333334,0.5139285714285714,71.625,108.8,973.6208333333334
2023-07-02,16.87875,41.165,8.000416666666666,9.93125,17.863333333333333,29.5575,6.209583333333334,0.5725,38.3325,1.6129166666666668,1.2179166666666668,0.8870833333333333,0.5139285714285714,71.625,108.8,999.99
2023-07-03,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-04,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-05,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-06,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-07,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-08,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-09,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-10,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-11,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-12,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-13,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-14,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-15,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-16,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-17,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-18,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-19,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-20,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-21,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-22,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-23,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-24,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-25,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-26,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-07-27,18.09653846153846,38.91125,7.853273809523809,17.038214285714286,9.367440476190476,7.892678571428571,4.621428571428572,0.5424404761904762,38.83220238095238,1.272678571428571,1.1617857142857144,1.62,0.07,84.24464285714285,106.2425,941.336488095238
2023-07-28,11.679895833333331,40.59201388888889,7.757118055555555,16.75548611111111,9.128645833333334,7.7565277777777775,5.003159722222223,0.6566666666666666,38.715625,1.0233333333333332,1.21,1.62,0.06,88.53090277777778,106.62638888888888,950.1384027777776
2023-07-29,13.89662878787879,39.525937500000005,7.6534375,16.46375,8.871493055555556,7.6534375,3.926736111111112,0.6127777777777778,38.843090277777776,1.112777777777778,1.1973958333333334,1.62,0.07875,87.1857638888889,88.92562500000001,947.3805208333332
2023-07-30,14.620942028985509,42.81711805555556,7.927708333333332,17.204166666666666,9.430243055555556,7.927638888888889,4.156354166666668,0.5834027777777778,38.88375,1.2155902777777778,1.21,1.62,0.5139285714285714,80.47708333333334,92.60697916666668,933.7833680555556
2023-07-31,11.25340909090909,33.032045454545454,7.658181818181819,16.83,9.246363636363636,7.928409090909091,4.19,0.58,38.54295454545454,0.7972727272727272,1.0754545454545454,1.62,0.0375,95.76515151515152,56.02068181818181,964.806818181818
2023-08-01,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-08-02,13.235,55.30694444444445,8.171111111111111,18.22888888888889,10.061944444444444,8.171111111111111,5.6225000000000005,0.5919444444444445,38.835277777777776,0.9427777777777776,1.21,1.62,0.5139285714285714,71.41388888888889,329.1222222222222,915.4969444444444
2023-08-03,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-08-04,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-08-05,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-08-06,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-08-07,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2023-08-08,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
