date,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-24,77.31,66.50038723976297,2.95,17.8,20.75,12.517657101414038,4.25,0.63,63.43,0.0,0.0,,,1.236758888508912,0.610732243847403,,58.58,0.68,123.37,,,138.71,989.44,0.08
2019-01-25,45.64,66.50038723976297,3.49,21.29,22.11,12.517657101414038,4.05,0.55,57.34,0.0,0.0,,,1.236758888508912,0.610732243847403,,52.23,0.76,121.97,,,122.64,986.13,0.08
2019-01-26,67.59,66.50038723976297,2.99,18.65,21.64,12.517657101414038,4.99,0.51,46.27,0.0,0.0,,,1.236758888508912,0.610732243847403,,64.68,0.51,134.8,,,97.63,992.61,0.08
2019-01-27,54.05,66.50038723976297,2.85,15.55,18.39,12.517657101414038,4.71,0.67,51.21,0.0,0.0,,,1.236758888508912,0.610732243847403,,68.09,0.72,122.34,,,123.73,994.4,0.08
2019-01-28,81.23,66.50038723976297,12.37,31.43,37.48,12.517657101414038,3.82,0.6,43.32,0.37,0.65,,,0.5,0.610732243847403,,68.38,0.55,206.5,,,116.86,994.54,0.08
2019-01-29,33.78,66.50038723976297,3.63,19.52,23.15,12.517657101414038,4.57,0.62,54.45,0.0,0.0,,,1.236758888508912,0.610732243847403,,68.74,0.48,109.1,,,139.74,994.81,0.08
2019-01-30,188.1,66.50038723976297,4.92,24.96,29.57,12.517657101414038,3.6,0.82,57.73,0.05,0.08,,,0.06,0.610732243847403,,67.88,0.53,102.84,,,57.18,994.41,0.08
2019-01-31,55.52,66.50038723976297,2.58,16.47,18.92,12.517657101414038,4.57,0.6,74.3,0.0,0.0,,,1.236758888508912,0.610732243847403,,59.4,0.66,97.62,,,143.71,989.8,0.08
2019-02-01,53.27,66.50038723976297,3.41,22.02,25.41,12.517657101414038,4.69,0.59,62.99,0.0,0.0,,,1.236758888508912,0.610732243847403,,56.03,0.53,103.02,,,136.65,988.03,0.08
2019-02-02,54.45,66.50038723976297,2.9,19.73,22.54,12.517657101414038,4.77,0.58,66.58,0.0,0.0,,,1.236758888508912,0.610732243847403,,56.1,0.49,97.78,,,121.72,988.12,0.08
2019-02-03,43.68,66.50038723976297,2.7,14.0,16.7,12.517657101414038,3.87,0.76,63.87,0.0,0.0,,,1.236758888508912,0.610732243847403,,57.37,0.62,103.19,,,140.7,988.7,0.08
2019-02-04,34.35,66.50038723976297,3.48,14.95,18.43,12.517657101414038,4.12,0.72,49.94,0.0,0.0,,,1.236758888508912,0.610732243847403,,57.86,0.6,93.18,,,149.41,988.45,0.08
2019-02-05,44.71,66.50038723976297,2.77,12.3,15.07,12.517657101414038,3.83,0.96,66.88,0.0,0.0,,,1.236758888508912,0.610732243847403,,60.43,0.81,101.71,,,116.85,989.94,0.08
2019-02-06,59.55,66.50038723976297,2.63,17.9,20.53,12.517657101414038,4.7,0.7,83.68,0.2,0.35,,,0.27,0.610732243847403,,43.81,0.67,102.51,,,147.6,993.81,0.08
2019-02-07,57.4,66.50038723976297,3.0,22.64,25.49,12.517657101414038,3.92,1.04,69.78,0.3,0.54,,,0.41,0.610732243847403,,45.87,0.64,109.98,,,117.61,1007.38,0.08
2019-02-08,75.14,66.50038723976297,3.32,20.39,23.42,12.517657101414038,4.39,1.07,53.47,0.6,1.08,,,0.82,0.610732243847403,,55.13,0.47,161.11,,,137.27,1012.18,0.08
2019-02-09,79.66,66.50038723976297,3.46,21.76,25.23,12.517657101414038,4.2,0.81,56.71,0.3,0.54,,,0.41,0.610732243847403,,60.29,0.36,115.31,,,146.18,1014.93,0.08
2019-02-10,46.28,66.50038723976297,3.0,15.47,18.47,12.517657101414038,3.13,0.65,48.99,0.08,0.15,,,0.11,0.610732243847403,,57.4,0.7,101.94,,,180.54,1013.61,0.08
2019-02-11,47.95,66.50038723976297,3.29,14.02,17.11,12.517657101414038,4.19,0.54,44.06,0.0,0.0,,,1.236758888508912,0.610732243847403,,66.46,0.67,91.69,,,148.45,1018.2,0.08
2019-02-12,64.98,66.50038723976297,2.99,15.2,18.01,12.517657101414038,4.39,0.65,58.5,0.0,0.0,,,1.236758888508912,0.610732243847403,,62.56,0.67,88.42,,,174.37,1016.4,0.08
2019-02-13,58.02,66.50038723976297,3.94,17.98,21.92,12.517657101414038,4.2,0.8,57.69,0.07,0.12,,,0.09,0.610732243847403,,56.87,0.51,96.85,,,174.97,1013.47,0.08
2019-02-14,42.57,66.50038723976297,3.59,18.13,21.71,12.517657101414038,4.75,0.5,54.15,0.0,0.0,,,1.236758888508912,0.610732243847403,,50.82,0.78,106.25,,,171.97,1010.31,0.08
2019-02-15,38.56,66.50038723976297,2.9,18.76,21.66,12.517657101414038,3.67,0.74,52.51,0.82,1.47,,,1.12,0.610732243847403,,60.72,0.66,122.97,,,119.75,1015.46,0.08
2019-02-16,54.1,66.50038723976297,14.63,35.65,49.44,12.517657101414038,6.09,1.25,40.04,3.12,5.57,,,4.25,0.610732243847403,,53.41,0.48,193.35,,,158.18,1011.32,0.08
2019-02-17,60.26,66.50038723976297,7.99,31.61,39.6,12.517657101414038,3.69,0.72,42.14,2.48,4.42,,,3.38,0.610732243847403,,45.8,0.61,230.28,,,176.49,1007.62,0.09
2019-02-18,49.48,66.50038723976297,8.14,34.98,43.13,12.517657101414038,4.11,0.88,41.13,2.0,3.57,,,2.73,0.610732243847403,,31.85,0.42,196.84,,,173.44,1000.34,0.09
2019-02-19,52.36,66.50038723976297,2.84,16.21,19.05,12.517657101414038,3.84,0.54,52.44,0.09,0.17,,,0.13,0.610732243847403,,59.79,0.78,116.84,,,146.27,1014.9,0.08
2019-02-20,36.7,66.50038723976297,2.85,13.01,15.75,12.517657101414038,4.04,0.7,44.01,0.0,0.0,,,1.236758888508912,0.610732243847403,,59.02,0.77,99.02,,,174.79,1014.52,0.08
2019-02-21,40.64,66.50038723976297,3.99,20.46,24.44,12.517657101414038,4.49,0.58,44.62,0.07,0.13,,,0.1,0.610732243847403,,47.5,0.53,89.22,,,190.62,1008.56,0.08
2019-02-22,36.95,66.50038723976297,7.44,26.53,33.87,12.517657101414038,4.94,0.85,46.25,0.19,0.35,,,0.27,0.610732243847403,,32.55,0.56,86.44,,,185.77,1000.68,0.08
2019-02-23,53.71,66.50038723976297,8.26,33.2,41.46,12.517657101414038,6.38,0.86,49.05,0.36,0.65,,,0.49,0.610732243847403,,20.55,0.49,92.17,,,221.59,994.41,0.08
2019-02-24,74.7,66.50038723976297,7.81,27.0,34.23,12.517657101414038,3.96,0.75,51.49,0.29,0.52,,,0.4,0.610732243847403,,22.53,0.58,102.15,,,210.35,995.51,0.08
2019-02-25,44.65,66.50038723976297,11.68,30.05,41.72,12.517657101414038,6.13,0.76,47.65,0.62,1.11,,,0.84,0.610732243847403,,19.06,0.54,113.47,,,238.67,993.59,0.09
2019-02-26,57.71,66.50038723976297,9.22,34.75,43.97,12.517657101414038,5.88,0.89,56.15,2.15,3.83,,,2.92,0.610732243847403,,34.91,0.65,213.06,,,198.32,1001.92,0.08
2019-02-27,47.06,66.50038723976297,4.59,30.26,34.49,12.517657101414038,3.83,0.87,49.61,1.12,2.01,,,1.53,0.610732243847403,,50.77,0.75,208.24,,,167.86,1010.2,0.08
2019-02-28,52.86,66.50038723976297,8.5,38.62,47.11,12.517657101414038,4.26,0.63,53.65,1.5,2.67,,,2.04,0.610732243847403,,29.6,0.53,239.67,,,195.17,999.21,0.09
2019-03-01,56.91,66.50038723976297,4.18,29.58,33.76,12.517657101414038,3.89,0.81,56.19,1.04,1.86,,,1.42,0.610732243847403,,51.86,0.49,128.52,,,190.94,1010.82,0.08
2019-03-02,52.89,66.50038723976297,2.6,12.65,15.25,12.517657101414038,4.11,0.9,59.1,0.0,0.0,,,1.236758888508912,0.610732243847403,,60.07,0.81,102.58,,,184.1,1015.13,0.08
2019-03-03,67.34,66.50038723976297,3.04,19.22,22.26,12.517657101414038,4.35,0.86,52.54,0.26,0.46,,,0.35,0.610732243847403,,54.04,0.48,107.6,,,162.74,1012.0,0.08
2019-03-04,53.98,66.50038723976297,3.04,18.36,21.4,12.517657101414038,4.15,0.54,59.54,0.21,0.38,,,0.29,0.610732243847403,,53.5,0.54,149.85,,,183.22,1011.63,0.08
2019-03-05,60.17,66.50038723976297,6.31,29.75,36.06,12.517657101414038,3.97,0.78,55.83,1.62,2.9,,,2.21,0.610732243847403,,51.68,0.75,219.24,,,178.4,1010.7,0.08
2019-03-06,58.22,66.50038723976297,18.1,42.62,60.67,12.517657101414038,4.09,1.33,44.76,1.6,2.85,,,2.18,0.610732243847403,,37.24,0.53,233.13,,,219.4,1003.15,0.08
2019-03-07,56.04,66.50038723976297,35.17,62.31,92.62,12.517657101414038,3.17,1.09,30.67,6.33,11.31,,,8.63,0.610732243847403,,22.17,0.38,206.86,,,223.37,995.18,0.08
2019-03-08,48.11,66.50038723976297,25.73,55.95,80.53,12.517657101414038,6.76,1.21,43.47,2.84,5.07,,,3.87,0.610732243847403,,21.06,0.35,185.07,,,211.1,994.6,0.09
2019-03-09,50.34,66.50038723976297,3.59,24.71,28.3,12.517657101414038,3.51,0.63,56.21,1.09,1.95,,,1.49,0.610732243847403,,52.79,0.64,165.88,,,168.2,1011.3,0.08
2019-03-10,42.1,66.50038723976297,2.7,16.01,18.71,12.517657101414038,4.16,0.76,50.45,0.02,0.03,,,0.03,0.610732243847403,,54.09,0.76,122.39,,,181.49,1012.0,0.08
2019-03-11,37.49,66.50038723976297,2.81,17.5,20.25,12.517657101414038,4.25,0.75,55.05,0.03,0.06,,,0.04,0.610732243847403,,43.06,0.74,130.78,,,195.24,1006.17,0.08
2019-03-12,44.6,66.50038723976297,2.67,18.13,20.61,12.517657101414038,7.76,0.66,67.71,0.2,0.35,,,0.27,0.610732243847403,,32.82,0.88,138.82,,,193.34,1000.81,0.08
2019-03-13,45.58,66.50038723976297,2.79,20.54,23.32,12.517657101414038,9.0,0.78,61.34,0.18,0.31,,,0.24,0.610732243847403,,25.84,0.83,116.36,,,206.02,997.21,0.08
2019-03-14,39.76,66.50038723976297,3.59,20.66,24.23,12.517657101414038,7.33,0.46,67.64,0.24,0.42,,,0.32,0.610732243847403,,21.3,1.11,110.03,,,193.48,994.82,0.08
2019-03-15,36.68,66.50038723976297,3.19,24.83,27.87,12.517657101414038,5.06,0.77,67.83,0.37,0.67,,,0.51,0.610732243847403,,18.46,0.83,106.5,,,217.72,993.35,0.08
2019-03-16,38.7,66.50038723976297,2.8,18.92,21.73,12.517657101414038,3.87,1.01,67.08,0.0,0.0,,,1.236758888508912,0.610732243847403,,25.28,0.65,95.83,,,217.37,996.95,0.08
2019-03-17,39.84,66.50038723976297,2.91,23.78,26.47,12.517657101414038,3.8,0.75,70.02,0.18,0.33,,,0.25,0.610732243847403,,29.71,0.45,113.54,,,199.08,999.25,0.08
2019-03-18,39.02,66.50038723976297,2.74,21.2,23.57,12.517657101414038,3.86,0.65,66.82,0.57,1.02,,,0.78,0.610732243847403,,43.2,0.66,145.1,,,205.43,1006.26,0.08
2019-03-19,37.75,66.50038723976297,2.63,14.69,17.31,12.517657101414038,2.71,1.34,44.44,0.0,0.0,,,1.236758888508912,0.610732243847403,,63.92,0.93,157.93,,,121.92,1017.08,0.07
2019-03-20,31.86126885493773,66.50038723976297,9.353286637509786,20.46737961921801,29.920258247604124,12.517657101414038,7.121397964461455,0.9356027728260664,25.824717936593693,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,72.07346080363907,0.7521627013410804,202.04433243041956,,,142.13311705329195,875.1160772622944,-0.0879960604151816
2019-03-21,141.14,66.50038723976297,2.62,27.65,28.23,12.517657101414038,8.06,2.12,44.08,0.39,0.7,,,0.53,0.610732243847403,,19.33,0.58,134.32,,,244.83,1014.04,0.09
2019-03-22,52.95,66.50038723976297,8.57,21.04,23.42,12.517657101414038,5.44,1.65,57.13,0.72,1.28,,,0.98,0.610732243847403,,36.76,0.6,142.9,,,166.21,1029.77,0.08
2019-03-23,67.18,66.50038723976297,3.04,21.15,23.99,12.517657101414038,3.43,1.69,62.13,0.81,1.45,,,1.11,0.610732243847403,,35.71,0.52,140.38,,,189.41,1026.41,0.08
2019-03-24,69.09,66.50038723976297,2.84,15.74,18.59,12.517657101414038,4.18,1.48,64.39,0.19,0.34,,,0.26,0.610732243847403,,41.52,0.52,166.93,,,244.8,1021.51,0.08
2019-03-25,47.18,66.50038723976297,2.97,21.08,23.77,12.517657101414038,11.52,1.78,69.16,0.24,0.43,,,0.32,0.610732243847403,,18.82,0.7,107.86,,,405.91,1004.37,0.08
2019-03-26,74.8,66.50038723976297,2.72,20.34,22.91,12.517657101414038,2.02,1.22,81.13,0.09,0.16,,,0.12,0.610732243847403,,21.99,0.81,101.76,,,85.62,1008.37,0.08
2019-03-27,78.46,66.50038723976297,3.3,21.82,25.12,12.517657101414038,2.74,1.46,61.3,0.14,0.25,,,0.19,0.610732243847403,,32.31,0.64,132.68,,,208.51,1009.61,0.08
2019-03-28,73.71,66.50038723976297,4.07,30.34,34.4,12.517657101414038,2.46,2.48,59.17,1.17,2.09,,,1.59,0.610732243847403,,24.88,0.44,150.32,,,225.82,1008.82,0.08
2019-03-29,88.64,66.50038723976297,3.79,27.17,31.39,12.517657101414038,4.29,1.87,59.16,1.44,2.57,,,1.96,0.610732243847403,,38.84,0.53,171.33,,,190.63,1007.36,0.08
2019-03-30,79.96,66.50038723976297,3.27,26.03,28.94,12.517657101414038,1.99,1.31,56.76,1.04,1.86,,,1.42,0.610732243847403,,34.29,0.54,161.86,,,191.66,1007.29,0.08
2019-03-31,86.46,66.50038723976297,3.29,20.5,23.45,12.517657101414038,1.01,1.22,50.47,0.27,0.48,,,0.36,0.610732243847403,,43.96,0.63,180.38,,,192.9,1007.71,0.08
2019-04-01,76.91,66.50038723976297,3.05,18.95,21.77,12.517657101414038,1.23,1.32,55.88,0.41,0.73,,,0.56,0.610732243847403,,37.63,0.63,168.68,,,178.33,1007.64,0.08
2019-04-02,89.9,66.50038723976297,3.52,25.04,28.56,12.517657101414038,2.09,1.18,45.43,0.86,1.54,,,1.18,0.610732243847403,,42.66,0.42,160.8,,,134.33,1007.28,0.08
2019-04-03,82.2,66.50038723976297,3.71,23.02,26.72,12.517657101414038,1.22,1.35,50.46,1.32,2.36,,,1.8,0.610732243847403,,36.66,0.56,128.34,,,78.51,1007.12,0.08
2019-04-04,59.6,66.50038723976297,2.61,18.27,20.74,12.517657101414038,1.97,1.45,54.09,0.26,0.46,,,0.35,0.610732243847403,,36.8,0.94,127.64,,,195.96,1008.4,0.08
2019-04-05,68.71,66.50038723976297,3.71,23.45,27.16,12.517657101414038,1.56,1.29,58.49,0.92,1.64,,,1.25,0.610732243847403,,34.84,0.62,164.07,,,182.32,1008.63,0.08
2019-04-06,65.73,66.50038723976297,2.78,19.05,21.82,12.517657101414038,1.51,1.37,58.8,0.2,0.36,,,0.27,0.610732243847403,,35.75,0.49,158.73,,,195.62,1008.01,0.08
2019-04-07,71.53,66.50038723976297,2.91,17.75,20.66,12.517657101414038,1.57,1.43,53.28,0.26,0.47,,,0.36,0.610732243847403,,32.96,0.46,151.73,,,178.79,1007.09,0.08
2019-04-08,51.87,66.50038723976297,2.74,15.86,18.56,12.517657101414038,1.2,1.37,49.98,0.0,0.0,,,1.236758888508912,0.610732243847403,,44.82,0.62,141.87,,,207.51,1006.35,0.08
2019-04-09,37.25,66.50038723976297,3.43,31.11,34.46,12.517657101414038,2.3,3.44,43.33,0.73,1.3,,,0.99,0.610732243847403,,41.77,0.43,200.57,,,256.37,1007.42,0.08
2019-04-10,79.55,66.50038723976297,3.36,27.93,29.54,12.517657101414038,1.44,1.34,40.97,1.02,1.83,,,1.4,0.610732243847403,,39.46,0.47,129.33,,,174.17,1007.25,0.08
2019-04-11,69.31,66.50038723976297,3.3,22.0,25.29,12.517657101414038,1.53,1.3,29.98,1.07,1.92,,,1.46,0.610732243847403,,43.53,0.46,147.27,,,191.38,1007.03,0.08
2019-04-12,61.22,66.50038723976297,3.61,21.76,25.37,12.517657101414038,2.69,0.96,31.62,0.33,0.58,,,0.44,0.610732243847403,,33.93,0.49,159.46,,,194.5,1006.42,0.08
2019-04-13,64.32,66.50038723976297,2.94,18.25,21.19,12.517657101414038,1.9,1.26,31.18,0.21,0.38,,,0.29,0.610732243847403,,34.5,0.65,128.88,,,222.03,1006.7,0.08
2019-04-14,63.52,66.50038723976297,2.93,15.68,18.62,12.517657101414038,2.2,1.2,28.18,0.0,0.0,,,1.236758888508912,0.610732243847403,,32.7,0.71,145.66,,,211.72,1007.05,0.08
2019-04-15,68.1,66.50038723976297,3.14,22.05,24.97,12.517657101414038,2.35,1.49,21.09,0.33,0.59,,,0.46,0.610732243847403,,30.53,0.55,162.71,,,221.89,1007.02,0.08
2019-04-16,55.56,66.50038723976297,3.53,24.74,28.27,12.517657101414038,1.91,1.5,16.4,0.3,0.53,,,0.4,0.610732243847403,,37.03,0.61,185.38,,,218.95,1006.67,0.08
2019-04-17,58.0,66.50038723976297,6.77,33.86,39.82,12.517657101414038,0.88,1.81,14.04,1.54,2.76,,,2.1,0.610732243847403,,59.77,0.58,203.45,,,159.84,1007.39,0.08
2019-04-18,49.32,66.50038723976297,3.93,30.35,34.28,12.517657101414038,1.48,1.25,11.89,0.9,1.6,,,1.22,0.610732243847403,,51.93,0.47,179.64,,,191.72,1006.74,0.08
2019-04-19,37.32,66.50038723976297,2.99,20.69,23.67,12.517657101414038,1.15,1.43,8.63,0.3,0.53,,,0.41,0.610732243847403,,55.11,0.6,181.66,,,181.74,1006.18,0.08
2019-04-20,44.41,66.50038723976297,2.81,20.6,23.42,12.517657101414038,1.62,1.68,6.62,0.38,0.68,,,0.52,0.610732243847403,,58.78,0.66,177.46,,,168.92,1005.06,0.08
2019-04-21,33.38,66.50038723976297,2.93,19.05,21.98,12.517657101414038,1.29,1.74,5.71,0.16,0.29,,,0.22,0.610732243847403,,53.86,0.57,187.34,,,192.33,1004.83,0.08
2019-04-22,54.34,66.50038723976297,3.36,24.95,28.31,12.517657101414038,1.31,1.51,6.02,0.21,0.37,,,0.28,0.610732243847403,,60.89,0.64,186.55,,,159.57,1004.51,0.08
2019-04-23,64.91,66.50038723976297,3.04,23.28,26.32,12.517657101414038,3.22,1.53,24.68,0.38,0.68,,,0.52,0.610732243847403,,47.88,0.52,156.35,,,188.82,1005.86,0.08
2019-04-24,79.7,66.50038723976297,3.19,26.85,30.04,12.517657101414038,1.32,1.24,55.54,0.4,0.72,,,0.55,0.610732243847403,,37.67,0.46,136.09,,,212.45,1006.53,0.08
2019-04-25,114.07,66.50038723976297,3.3,28.15,31.44,12.517657101414038,1.43,1.25,51.39,0.63,1.12,,,0.85,0.610732243847403,,34.68,0.42,120.11,,,207.94,1006.69,0.08
2019-04-26,104.76,66.50038723976297,3.53,25.17,28.71,12.517657101414038,4.04,1.42,51.45,0.99,1.76,,,1.34,0.610732243847403,,35.73,0.33,144.06,,,9.23,909.23,-2.41
2019-04-27,107.08,66.50038723976297,3.0,22.64,25.63,12.517657101414038,2.62,0.93,57.66,0.84,1.49,,,1.14,0.610732243847403,,36.26,0.45,141.39,,,217.51,1005.11,-0.9
2019-04-28,105.49,66.50038723976297,3.07,29.38,32.45,12.517657101414038,1.94,1.11,41.46,1.76,3.14,,,2.4,0.610732243847403,,46.6,0.39,129.5,,,114.78,1005.3,-0.8
2019-04-29,92.13,66.50038723976297,2.89,22.07,24.66,12.517657101414038,3.23,1.0,46.88,1.24,2.21,,,1.69,0.610732243847403,,54.43,0.57,205.52,,,198.59,1005.37,-0.74
2019-04-30,70.2,66.50038723976297,3.48,21.03,24.5,12.517657101414038,2.52,0.58,49.86,1.11,1.98,,,1.51,0.610732243847403,,56.09,1.03,250.53,,,266.06,1005.07,-0.69
2019-05-01,123.0,66.50038723976297,3.47,33.5,27.54,12.517657101414038,3.11,0.75,41.22,0.86,1.54,,,1.17,0.610732243847403,,72.07346080363907,0.7521627013410804,202.04433243041956,,,142.13311705329195,875.1160772622944,-0.0879960604151816
2019-05-02,75.22,66.50038723976297,4.07,23.18,27.24,12.517657101414038,2.72,0.71,38.31,0.95,1.69,,,1.29,0.610732243847403,,72.07346080363907,0.7521627013410804,202.04433243041956,,,142.13311705329195,875.1160772622944,-0.0879960604151816
2019-05-03,78.99,66.50038723976297,3.62,20.85,24.46,12.517657101414038,2.13,0.87,41.25,0.7,1.24,,,0.95,0.610732243847403,,39.66,0.84,234.83,,,336.47,1005.23,-0.85
2019-05-04,94.15,66.50038723976297,3.7,23.79,27.48,12.517657101414038,2.18,0.92,43.91,1.32,2.36,,,1.8,0.610732243847403,,55.28,0.77,233.17,,,235.84,1006.91,-0.81
2019-05-05,89.79,66.50038723976297,3.57,27.43,28.17,12.517657101414038,3.0,0.44,50.62,0.07,0.13,,,0.1,0.610732243847403,,49.87,0.51,210.49,,,258.69,1007.8,-0.84
2019-05-06,103.05,66.50038723976297,6.21,34.64,36.21,12.517657101414038,2.62,0.85,52.65,0.9,1.61,,,1.23,0.610732243847403,,46.22,0.54,200.89,,,207.97,1006.38,-0.86
2019-05-07,77.25,66.50038723976297,3.86,22.59,26.45,12.517657101414038,2.4,0.49,41.8,1.17,2.08,,,1.59,0.610732243847403,,60.87,1.08,233.57,,,233.92,1006.11,-0.8
2019-05-08,22.84,66.50038723976297,4.75,20.15,24.88,12.517657101414038,3.47,0.63,29.41,0.0,0.0,,,1.236758888508912,0.610732243847403,,90.83,0.86,243.94,,,62.47,1006.64,-0.7
2019-05-09,376.16,66.50038723976297,43.85,64.82,102.16,12.517657101414038,1.69,2.79,25.82,9.5,16.97,,,12.95,0.610732243847403,,39.97,0.47,248.02,,,89.65,993.21,-0.91
2019-05-10,43.95,66.50038723976297,4.23,29.16,33.39,12.517657101414038,2.43,1.0,45.07,0.95,1.7,,,1.29,0.610732243847403,,45.05,0.48,228.13,,,210.11,997.62,-0.87
2019-05-11,38.44,66.50038723976297,3.43,25.12,28.54,12.517657101414038,2.58,1.1,41.92,0.84,1.49,,,1.14,0.610732243847403,,64.72,0.54,210.52,,,144.31,1008.41,-0.76
2019-05-12,28.33,66.50038723976297,7.4,30.99,38.39,12.517657101414038,2.33,1.43,35.66,0.82,1.47,,,1.12,0.610732243847403,,58.36,0.45,209.97,,,184.99,1003.88,-0.77
2019-05-13,27.36,66.50038723976297,3.72,23.88,24.87,12.517657101414038,4.24,1.0,44.56,0.45,0.81,,,0.62,0.610732243847403,,66.83,0.64,224.18,,,205.07,1002.25,-0.74
2019-05-14,34.83,66.50038723976297,4.8,27.24,32.03,12.517657101414038,2.07,1.27,43.17,0.55,0.98,,,0.75,0.610732243847403,,63.77,0.62,227.02,,,236.16,996.66,-0.73
2019-05-15,33.94,66.50038723976297,3.94,21.24,24.88,12.517657101414038,2.14,1.01,36.84,0.0,0.0,,,1.236758888508912,0.610732243847403,,77.86,0.7,226.44,,,184.02,1005.69,-0.71
2019-05-16,28.34,66.50038723976297,7.22,41.24,48.22,12.517657101414038,1.86,1.51,41.78,0.11,0.2,,,0.15,0.610732243847403,,65.49,0.34,210.55,,,197.0,1012.22,-0.57
2019-05-17,41.29,66.50038723976297,12.99,41.28,54.27,12.517657101414038,4.01,1.1,33.8,0.0,0.0,,,1.236758888508912,0.610732243847403,,74.07,0.4,214.53,,,149.42,1011.73,-0.6
2019-05-18,51.87,66.50038723976297,5.59,40.38,45.98,12.517657101414038,1.87,0.88,45.8,0.18,0.32,,,0.24,0.610732243847403,,62.03,0.31,199.93,,,175.68,1002.26,-0.62
2019-05-19,46.55,66.50038723976297,4.03,28.98,33.01,12.517657101414038,4.03,0.78,38.8,0.0,0.0,,,1.236758888508912,0.610732243847403,,60.76,0.41,185.0,,,216.61,1002.14,-0.73
2019-05-20,46.26,66.50038723976297,5.15,31.74,36.88,12.517657101414038,6.45,0.91,35.74,0.0,0.0,,,1.236758888508912,0.610732243847403,,61.87,0.42,190.34,,,183.36,1008.07,-0.73
2019-05-21,45.12,66.50038723976297,2.97,21.3,24.27,12.517657101414038,2.92,0.8,44.71,0.0,0.0,,,1.236758888508912,0.610732243847403,,56.49,0.39,203.29,,,210.71,1007.16,-0.71
2019-05-22,41.05,66.50038723976297,10.39,35.56,45.96,12.517657101414038,2.7,1.1,46.23,0.0,0.0,,,1.236758888508912,0.610732243847403,,64.34,0.49,217.77,,,172.44,1001.55,-0.68
2019-05-23,37.25,66.50038723976297,3.89,29.15,33.03,12.517657101414038,3.41,0.86,35.76,0.0,0.0,,,1.236758888508912,0.610732243847403,,65.97,0.51,221.64,,,180.93,1000.29,-0.71
2019-05-24,35.91,66.50038723976297,3.79,27.23,31.07,12.517657101414038,7.5,0.82,46.67,0.0,0.0,,,1.236758888508912,0.610732243847403,,64.89,0.5,223.31,,,193.7,1005.83,-0.76
2019-05-25,24.41,66.50038723976297,3.5,25.73,26.55,12.517657101414038,7.25,0.78,48.58,0.0,0.0,,,1.236758888508912,0.610732243847403,,66.57,0.66,240.75,,,217.32,998.36,-0.74
2019-05-26,20.15,66.50038723976297,2.98,20.54,23.51,12.517657101414038,4.88,0.66,52.6,0.0,0.0,,,1.236758888508912,0.610732243847403,,64.94,0.63,236.99,,,219.02,988.68,-0.7
2019-05-27,23.88,66.50038723976297,4.44,36.04,38.58,12.517657101414038,6.35,1.0,43.22,0.0,0.0,,,1.236758888508912,0.610732243847403,,62.82,0.33,226.71,,,119.28,983.59,-0.77
2019-05-28,35.66,66.50038723976297,3.49,23.49,26.98,12.517657101414038,3.86,1.03,42.21,0.0,0.0,,,1.236758888508912,0.610732243847403,,65.7,0.78,223.81,,,209.54,984.61,-0.78
2019-05-29,24.07,66.50038723976297,3.14,22.63,25.48,12.517657101414038,5.28,0.85,63.48,0.0,0.0,,,1.236758888508912,0.610732243847403,,55.99,0.62,216.63,,,144.5,978.94,-0.81
2019-05-30,26.89,66.50038723976297,4.52,23.62,28.14,12.517657101414038,5.29,0.75,51.71,0.0,0.0,,,1.236758888508912,0.610732243847403,,64.18,0.71,224.76,,,200.28,975.95,-0.99
2019-05-31,22.55,66.50038723976297,3.67,22.9,26.52,12.517657101414038,5.76,0.75,48.27,0.0,0.0,,,1.236758888508912,0.610732243847403,,64.79,0.64,224.38,,,200.9,982.18,-0.76
2019-06-01,33.34,66.50038723976297,6.29,35.63,40.17,12.517657101414038,7.74,1.08,36.8,0.0,0.0,,,1.236758888508912,0.610732243847403,,65.17,0.58,258.92,,,168.97,990.23,-0.75
2019-06-02,29.21,66.50038723976297,3.07,16.36,19.34,12.517657101414038,4.73,0.82,36.06,0.0,0.0,,,1.236758888508912,0.610732243847403,,80.77,0.85,231.5,,,163.98,989.52,-0.93
2019-06-03,15.97,66.50038723976297,2.93,21.85,24.78,12.517657101414038,7.22,0.89,41.04,0.0,0.0,,,1.236758888508912,0.610732243847403,,76.44,0.67,240.56,,,151.39,997.39,-0.85
2019-06-04,24.85,66.50038723976297,8.12,33.24,41.35,12.517657101414038,5.66,0.99,29.65,0.0,0.0,,,1.236758888508912,0.610732243847403,,67.96,0.55,255.46,,,185.33,1000.5,-0.99
2019-06-05,29.32,66.50038723976297,4.55,25.97,30.18,12.517657101414038,6.79,0.86,34.65,0.0,0.0,,,1.236758888508912,0.610732243847403,,76.28,0.68,235.68,,,137.86,998.7,-0.91
